,코드,행정구역,산업분류,총사업체수,총종사자수,자영업자 종사자수,무급가족 종사자수,상용 종사자수,임시및일용 종사자수,기타 종사자수
51923,11250Q,강동구,보건업 및 사회복지 서비스업(86~87),1253.0,18619.0,1070.0,9.0,14547.0,1807.0,1186.0
1823,11Q,서울특별시,보건업 및 사회복지 서비스업(86~87),28824.0,378366.0,23364.0,366.0,302692.0,36661.0,15283.0
3827,21010Q,중구,보건업 및 사회복지 서비스업(86~87),229.0,2910.0,182.0,4.0,2203.0,344.0,177.0
5831,21020Q,서구,보건업 및 사회복지 서비스업(86~87),284.0,10419.0,181.0,7.0,9237.0,921.0,73.0
7835,21030Q,동구,보건업 및 사회복지 서비스업(86~87),367.0,6250.0,218.0,5.0,5236.0,748.0,43.0
9839,21040Q,영도구,보건업 및 사회복지 서비스업(86~87),282.0,4637.0,198.0,15.0,3121.0,1237.0,66.0
11843,21050Q,부산진구,보건업 및 사회복지 서비스업(86~87),1212.0,18257.0,1036.0,20.0,14849.0,2023.0,329.0
13847,21060Q,동래구,보건업 및 사회복지 서비스업(86~87),777.0,11838.0,650.0,13.0,9367.0,1405.0,403.0
15851,21070Q,남구,보건업 및 사회복지 서비스업(86~87),644.0,8870.0,528.0,3.0,5692.0,2310.0,337.0
17855,21080Q,북구,보건업 및 사회복지 서비스업(86~87),694.0,9577.0,557.0,10.0,7864.0,1048.0,98.0
19859,21090Q,해운대구,보건업 및 사회복지 서비스업(86~87),1057.0,13393.0,902.0,9.0,11132.0,1052.0,298.0
21863,21100Q,사하구,보건업 및 사회복지 서비스업(86~87),778.0,10602.0,625.0,6.0,9232.0,684.0,55.0
23867,21110Q,금정구,보건업 및 사회복지 서비스업(86~87),618.0,8447.0,471.0,13.0,6290.0,1280.0,393.0
25871,21120Q,강서구,보건업 및 사회복지 서비스업(86~87),270.0,2374.0,187.0,3.0,2014.0,150.0,20.0
27875,21130Q,연제구,보건업 및 사회복지 서비스업(86~87),606.0,8498.0,479.0,7.0,6720.0,1147.0,145.0
29879,21140Q,수영구,보건업 및 사회복지 서비스업(86~87),501.0,7118.0,420.0,8.0,5435.0,1220.0,35.0
31883,21150Q,사상구,보건업 및 사회복지 서비스업(86~87),489.0,7921.0,362.0,10.0,6751.0,725.0,73.0
33887,21310Q,기장군,보건업 및 사회복지 서비스업(86~87),438.0,5412.0,342.0,2.0,4598.0,365.0,105.0
1823,21Q,부산광역시,보건업 및 사회복지 서비스업(86~87),9246.0,136523.0,7338.0,135.0,109741.0,16659.0,2650.0
3827,22010Q,중구,보건업 및 사회복지 서비스업(86~87),644.0,13307.0,526.0,5.0,11931.0,668.0,177.0
5831,22020Q,동구,보건업 및 사회복지 서비스업(86~87),976.0,11828.0,694.0,5.0,9914.0,1062.0,153.0
7835,22030Q,서구,보건업 및 사회복지 서비스업(86~87),556.0,8089.0,419.0,4.0,5310.0,2280.0,76.0
9839,22040Q,남구,보건업 및 사회복지 서비스업(86~87),497.0,11300.0,342.0,7.0,8400.0,2255.0,296.0
11843,22050Q,북구,보건업 및 사회복지 서비스업(86~87),1110.0,14323.0,984.0,15.0,11496.0,1466.0,362.0
13847,22060Q,수성구,보건업 및 사회복지 서비스업(86~87),1211.0,13307.0,1039.0,15.0,9547.0,2446.0,260.0
15851,22070Q,달서구,보건업 및 사회복지 서비스업(86~87),1490.0,17655.0,1223.0,11.0,13811.0,1955.0,655.0
17855,22310Q,달성군,보건업 및 사회복지 서비스업(86~87),616.0,6973.0,426.0,8.0,5495.0,677.0,367.0
1823,22Q,대구광역시,보건업 및 사회복지 서비스업(86~87),7100.0,96782.0,5653.0,70.0,75904.0,12809.0,2346.0
3827,23010Q,중구,보건업 및 사회복지 서비스업(86~87),314.0,5717.0,202.0,4.0,5141.0,249.0,121.0
5831,23020Q,동구,보건업 및 사회복지 서비스업(86~87),223.0,3004.0,132.0,1.0,2310.0,293.0,268.0
7835,23040Q,연수구,보건업 및 사회복지 서비스업(86~87),827.0,9142.0,690.0,8.0,7182.0,1023.0,239.0
9839,23050Q,남동구,보건업 및 사회복지 서비스업(86~87),1467.0,21640.0,1245.0,29.0,16204.0,3368.0,794.0
11843,23060Q,부평구,보건업 및 사회복지 서비스업(86~87),1350.0,18231.0,1096.0,17.0,14810.0,1300.0,1008.0
13847,23070Q,계양구,보건업 및 사회복지 서비스업(86~87),810.0,11677.0,616.0,30.0,9676.0,1227.0,128.0
15851,23080Q,서구,보건업 및 사회복지 서비스업(86~87),1182.0,15363.0,963.0,9.0,12066.0,1563.0,762.0
17855,23090Q,미추홀구,보건업 및 사회복지 서비스업(86~87),976.0,13651.0,785.0,14.0,10476.0,1759.0,617.0
19859,23310Q,강화군,보건업 및 사회복지 서비스업(86~87),194.0,2897.0,88.0,2.0,2343.0,238.0,226.0
21863,23320Q,옹진군,보건업 및 사회복지 서비스업(86~87),41.0,358.0,13.0,0.0,337.0,8.0,0.0
1823,23Q,인천광역시,보건업 및 사회복지 서비스업(86~87),7384.0,101680.0,5830.0,114.0,80545.0,11028.0,4163.0
3827,24010Q,동구,보건업 및 사회복지 서비스업(86~87),459.0,9523.0,289.0,2.0,8433.0,789.0,10.0
5831,24020Q,서구,보건업 및 사회복지 서비스업(86~87),1101.0,12861.0,939.0,5.0,10176.0,1193.0,548.0
7835,24030Q,남구,보건업 및 사회복지 서비스업(86~87),758.0,12078.0,558.0,10.0,8322.0,2018.0,1170.0
9839,24040Q,북구,보건업 및 사회복지 서비스업(86~87),1342.0,17956.0,1105.0,14.0,14650.0,2156.0,31.0
11843,24050Q,광산구,보건업 및 사회복지 서비스업(86~87),1231.0,16044.0,935.0,37.0,12801.0,1642.0,629.0
1823,24Q,광주광역시,보건업 및 사회복지 서비스업(86~87),4891.0,68462.0,3826.0,68.0,54382.0,7798.0,2388.0
3827,25010Q,동구,보건업 및 사회복지 서비스업(86~87),773.0,8515.0,584.0,13.0,6953.0,851.0,114.0
5831,25020Q,중구,보건업 및 사회복지 서비스업(86~87),891.0,14477.0,632.0,16.0,11215.0,2303.0,311.0
7835,25030Q,서구,보건업 및 사회복지 서비스업(86~87),1707.0,20928.0,1454.0,42.0,17645.0,1535.0,252.0
9839,25040Q,유성구,보건업 및 사회복지 서비스업(86~87),1041.0,11148.0,854.0,13.0,9107.0,966.0,208.0
11843,25050Q,대덕구,보건업 및 사회복지 서비스업(86~87),552.0,6742.0,368.0,10.0,5585.0,572.0,207.0
1823,25Q,대전광역시,보건업 및 사회복지 서비스업(86~87),4964.0,61810.0,3892.0,94.0,50505.0,6227.0,1092.0
3827,26010Q,중구,보건업 및 사회복지 서비스업(86~87),527.0,7092.0,387.0,5.0,5890.0,634.0,176.0
5831,26020Q,남구,보건업 및 사회복지 서비스업(86~87),1058.0,12480.0,897.0,21.0,10472.0,876.0,214.0
7835,26030Q,동구,보건업 및 사회복지 서비스업(86~87),387.0,6166.0,326.0,1.0,5402.0,357.0,80.0
9839,26040Q,북구,보건업 및 사회복지 서비스업(86~87),453.0,4917.0,368.0,1.0,3937.0,298.0,313.0
11843,26310Q,울주군,보건업 및 사회복지 서비스업(86~87),469.0,6023.0,312.0,15.0,5103.0,400.0,193.0
1823,26Q,울산광역시,보건업 및 사회복지 서비스업(86~87),2894.0,36678.0,2290.0,43.0,30804.0,2565.0,976.0
3827,29010Q,세종특별자치시,보건업 및 사회복지 서비스업(86~87),817.0,9033.0,606.0,7.0,6741.0,1546.0,133.0
1823,29Q,세종특별자치시,보건업 및 사회복지 서비스업(86~87),817.0,9033.0,606.0,7.0,6741.0,1546.0,133.0
3827,31010Q,수원시,보건업 및 사회복지 서비스업(86~87),3296.0,41454.0,2855.0,22.0,33339.0,4067.0,1171.0
5831,31011Q,장안구,보건업 및 사회복지 서비스업(86~87),735.0,8453.0,625.0,9.0,6299.0,1406.0,114.0
7835,31012Q,권선구,보건업 및 사회복지 서비스업(86~87),890.0,9988.0,742.0,4.0,7829.0,994.0,419.0
9839,31013Q,팔달구,보건업 및 사회복지 서비스업(86~87),746.0,10834.0,634.0,6.0,9013.0,952.0,229.0
11843,31014Q,영통구,보건업 및 사회복지 서비스업(86~87),925.0,12179.0,854.0,3.0,10198.0,715.0,409.0
13847,31020Q,성남시,보건업 및 사회복지 서비스업(86~87),2875.0,36852.0,2466.0,30.0,29908.0,3853.0,595.0
15851,31021Q,수정구,보건업 및 사회복지 서비스업(86~87),701.0,7184.0,558.0,6.0,5548.0,1025.0,47.0
17855,31022Q,중원구,보건업 및 사회복지 서비스업(86~87),652.0,6521.0,511.0,11.0,5361.0,568.0,70.0
19859,31023Q,분당구,보건업 및 사회복지 서비스업(86~87),1522.0,23147.0,1397.0,13.0,18999.0,2260.0,478.0
21863,31030Q,의정부시,보건업 및 사회복지 서비스업(86~87),1354.0,17519.0,1154.0,16.0,14663.0,1333.0,353.0
23867,31040Q,안양시,보건업 및 사회복지 서비스업(86~87),1662.0,19222.0,1405.0,6.0,14463.0,2173.0,1175.0
25871,31041Q,만안구,보건업 및 사회복지 서비스업(86~87),662.0,8579.0,531.0,1.0,6349.0,1184.0,514.0
27875,31042Q,동안구,보건업 및 사회복지 서비스업(86~87),1000.0,10643.0,874.0,5.0,8114.0,989.0,661.0
29879,31050Q,부천시,보건업 및 사회복지 서비스업(86~87),2213.0,30480.0,1889.0,19.0,24507.0,3445.0,620.0
31883,31060Q,광명시,보건업 및 사회복지 서비스업(86~87),878.0,9225.0,724.0,3.0,6553.0,1596.0,349.0
33887,31070Q,평택시,보건업 및 사회복지 서비스업(86~87),1176.0,13235.0,959.0,12.0,10640.0,902.0,722.0
35891,31080Q,동두천시,보건업 및 사회복지 서비스업(86~87),313.0,4375.0,259.0,2.0,3807.0,288.0,19.0
37895,31090Q,안산시,보건업 및 사회복지 서비스업(86~87),1701.0,23025.0,1342.0,14.0,19201.0,2129.0,339.0
39899,31091Q,상록구,보건업 및 사회복지 서비스업(86~87),762.0,9037.0,566.0,7.0,7585.0,691.0,188.0
41903,31092Q,단원구,보건업 및 사회복지 서비스업(86~87),939.0,13988.0,776.0,7.0,11616.0,1438.0,151.0
43907,31100Q,고양시,보건업 및 사회복지 서비스업(86~87),2667.0,38170.0,2251.0,23.0,30144.0,4360.0,1392.0
45911,31101Q,덕양구,보건업 및 사회복지 서비스업(86~87),1076.0,13696.0,951.0,14.0,9904.0,2163.0,664.0
47915,31103Q,일산동구,보건업 및 사회복지 서비스업(86~87),800.0,15023.0,631.0,4.0,12798.0,1273.0,317.0
49919,31104Q,일산서구,보건업 및 사회복지 서비스업(86~87),791.0,9451.0,669.0,5.0,7442.0,924.0,411.0
51923,31110Q,과천시,보건업 및 사회복지 서비스업(86~87),156.0,1716.0,107.0,1.0,1207.0,191.0,210.0
53927,31120Q,구리시,보건업 및 사회복지 서비스업(86~87),624.0,6970.0,504.0,5.0,5877.0,382.0,202.0
55931,31130Q,남양주시,보건업 및 사회복지 서비스업(86~87),1684.0,17801.0,1376.0,26.0,14243.0,1506.0,650.0
57935,31140Q,오산시,보건업 및 사회복지 서비스업(86~87),584.0,6853.0,472.0,7.0,5363.0,746.0,265.0
59939,31150Q,시흥시,보건업 및 사회복지 서비스업(86~87),1123.0,12387.0,830.0,8.0,10046.0,1238.0,265.0
61943,31160Q,군포시,보건업 및 사회복지 서비스업(86~87),774.0,9177.0,686.0,11.0,7606.0,582.0,292.0
63947,31170Q,의왕시,보건업 및 사회복지 서비스업(86~87),384.0,4576.0,303.0,2.0,2186.0,2082.0,3.0
65951,31180Q,하남시,보건업 및 사회복지 서비스업(86~87),614.0,5431.0,493.0,3.0,4069.0,757.0,109.0
67955,31190Q,용인시,보건업 및 사회복지 서비스업(86~87),2495.0,28648.0,2179.0,14.0,22775.0,3431.0,249.0
69959,31191Q,처인구,보건업 및 사회복지 서비스업(86~87),591.0,7782.0,430.0,4.0,6577.0,650.0,121.0
71963,31192Q,기흥구,보건업 및 사회복지 서비스업(86~87),1065.0,12866.0,941.0,2.0,9968.0,1899.0,56.0
73967,31193Q,수지구,보건업 및 사회복지 서비스업(86~87),839.0,8000.0,808.0,8.0,6230.0,882.0,72.0
75971,31200Q,파주시,보건업 및 사회복지 서비스업(86~87),1110.0,11682.0,935.0,6.0,9645.0,754.0,342.0
77975,31210Q,이천시,보건업 및 사회복지 서비스업(86~87),547.0,7042.0,437.0,15.0,5204.0,1289.0,97.0
79979,31220Q,안성시,보건업 및 사회복지 서비스업(86~87),529.0,6000.0,389.0,3.0,5228.0,265.0,115.0
81983,31230Q,김포시,보건업 및 사회복지 서비스업(86~87),1037.0,10634.0,845.0,5.0,9110.0,514.0,160.0
83987,31240Q,화성시,보건업 및 사회복지 서비스업(86~87),1842.0,18090.0,1562.0,18.0,15208.0,721.0,581.0
85991,31250Q,광주시,보건업 및 사회복지 서비스업(86~87),794.0,9076.0,641.0,6.0,7477.0,878.0,74.0
87995,31260Q,양주시,보건업 및 사회복지 서비스업(86~87),597.0,6813.0,490.0,6.0,5770.0,519.0,28.0
89999,31270Q,포천시,보건업 및 사회복지 서비스업(86~87),428.0,4732.0,316.0,5.0,4096.0,245.0,70.0
92003,31280Q,여주시,보건업 및 사회복지 서비스업(86~87),321.0,3703.0,186.0,5.0,3188.0,121.0,203.0
94007,31350Q,연천군,보건업 및 사회복지 서비스업(86~87),145.0,1559.0,85.0,2.0,1234.0,172.0,66.0
96011,31370Q,가평군,보건업 및 사회복지 서비스업(86~87),191.0,2427.0,105.0,3.0,1654.0,568.0,97.0
98015,31380Q,양평군,보건업 및 사회복지 서비스업(86~87),295.0,3723.0,179.0,11.0,3066.0,278.0,189.0
1823,31Q,경기도,보건업 및 사회복지 서비스업(86~87),34409.0,412597.0,28424.0,309.0,331477.0,41385.0,11002.0
3827,32010Q,춘천시,보건업 및 사회복지 서비스업(86~87),907.0,13045.0,597.0,7.0,10684.0,1489.0,268.0
5831,32020Q,원주시,보건업 및 사회복지 서비스업(86~87),1051.0,15837.0,789.0,18.0,10742.0,4032.0,256.0
7835,32030Q,강릉시,보건업 및 사회복지 서비스업(86~87),650.0,8756.0,428.0,6.0,7985.0,218.0,119.0
9839,32040Q,동해시,보건업 및 사회복지 서비스업(86~87),253.0,3558.0,165.0,6.0,3102.0,198.0,87.0
11843,32050Q,태백시,보건업 및 사회복지 서비스업(86~87),136.0,1583.0,61.0,1.0,1262.0,245.0,14.0
13847,32060Q,속초시,보건업 및 사회복지 서비스업(86~87),271.0,2875.0,185.0,5.0,2422.0,221.0,42.0
15851,32070Q,삼척시,보건업 및 사회복지 서비스업(86~87),193.0,2369.0,100.0,3.0,1873.0,243.0,150.0
17855,32310Q,홍천군,보건업 및 사회복지 서비스업(86~87),200.0,1953.0,102.0,5.0,1663.0,79.0,104.0
19859,32320Q,횡성군,보건업 및 사회복지 서비스업(86~87),136.0,1482.0,65.0,1.0,1029.0,266.0,121.0
21863,32330Q,영월군,보건업 및 사회복지 서비스업(86~87),120.0,1276.0,39.0,0.0,1173.0,52.0,12.0
23867,32340Q,평창군,보건업 및 사회복지 서비스업(86~87),116.0,1014.0,50.0,2.0,727.0,208.0,27.0
25871,32350Q,정선군,보건업 및 사회복지 서비스업(86~87),94.0,962.0,28.0,2.0,821.0,83.0,28.0
27875,32360Q,철원군,보건업 및 사회복지 서비스업(86~87),120.0,1506.0,68.0,2.0,1149.0,113.0,174.0
29879,32370Q,화천군,보건업 및 사회복지 서비스업(86~87),73.0,630.0,29.0,1.0,554.0,45.0,1.0
31883,32380Q,양구군,보건업 및 사회복지 서비스업(86~87),59.0,622.0,18.0,0.0,564.0,33.0,7.0
33887,32390Q,인제군,보건업 및 사회복지 서비스업(86~87),82.0,1015.0,40.0,2.0,648.0,323.0,2.0
35891,32400Q,고성군,보건업 및 사회복지 서비스업(86~87),75.0,1559.0,26.0,1.0,545.0,980.0,7.0
37895,32410Q,양양군,보건업 및 사회복지 서비스업(86~87),74.0,1798.0,25.0,0.0,706.0,1067.0,0.0
1823,32Q,강원도,보건업 및 사회복지 서비스업(86~87),4610.0,61840.0,2815.0,62.0,47649.0,9895.0,1419.0
3827,33020Q,충주시,보건업 및 사회복지 서비스업(86~87),596.0,8459.0,355.0,8.0,6431.0,1363.0,302.0
5831,33030Q,제천시,보건업 및 사회복지 서비스업(86~87),399.0,5002.0,234.0,4.0,4284.0,347.0,133.0
7835,33040Q,청주시,보건업 및 사회복지 서비스업(86~87),2382.0,30495.0,1782.0,33.0,25601.0,2588.0,491.0
9839,33041Q,상당구,보건업 및 사회복지 서비스업(86~87),580.0,6398.0,414.0,14.0,5428.0,484.0,58.0
11843,33042Q,서원구,보건업 및 사회복지 서비스업(86~87),580.0,9803.0,437.0,5.0,7725.0,1376.0,260.0
13847,33043Q,흥덕구,보건업 및 사회복지 서비스업(86~87),708.0,8058.0,550.0,9.0,6965.0,521.0,13.0
15851,33044Q,청원구,보건업 및 사회복지 서비스업(86~87),514.0,6236.0,381.0,5.0,5483.0,207.0,160.0
17855,33320Q,보은군,보건업 및 사회복지 서비스업(86~87),104.0,1550.0,37.0,4.0,980.0,519.0,10.0
19859,33330Q,옥천군,보건업 및 사회복지 서비스업(86~87),166.0,2096.0,76.0,4.0,1659.0,305.0,52.0
21863,33340Q,영동군,보건업 및 사회복지 서비스업(86~87),171.0,1838.0,81.0,4.0,1628.0,116.0,9.0
23867,33350Q,진천군,보건업 및 사회복지 서비스업(86~87),189.0,2170.0,107.0,2.0,1951.0,72.0,38.0
25871,33360Q,괴산군,보건업 및 사회복지 서비스업(86~87),114.0,1226.0,34.0,1.0,1005.0,92.0,94.0
27875,33370Q,음성군,보건업 및 사회복지 서비스업(86~87),288.0,4191.0,154.0,0.0,3026.0,1005.0,6.0
29879,33380Q,단양군,보건업 및 사회복지 서비스업(86~87),96.0,926.0,23.0,0.0,793.0,109.0,1.0
31883,33390Q,증평군,보건업 및 사회복지 서비스업(86~87),109.0,1039.0,66.0,0.0,906.0,34.0,33.0
1823,33Q,충청북도,보건업 및 사회복지 서비스업(86~87),4614.0,58992.0,2949.0,60.0,48264.0,6550.0,1169.0
3827,34010Q,천안시,보건업 및 사회복지 서비스업(86~87),1914.0,23709.0,1566.0,29.0,19823.0,1214.0,1077.0
5831,34011Q,동남구,보건업 및 사회복지 서비스업(86~87),784.0,11524.0,608.0,11.0,10137.0,466.0,302.0
7835,34012Q,서북구,보건업 및 사회복지 서비스업(86~87),1130.0,12185.0,958.0,18.0,9686.0,748.0,775.0
9839,34020Q,공주시,보건업 및 사회복지 서비스업(86~87),365.0,4844.0,220.0,9.0,4273.0,264.0,78.0
11843,34030Q,보령시,보건업 및 사회복지 서비스업(86~87),297.0,3514.0,166.0,3.0,2761.0,539.0,45.0
13847,34040Q,아산시,보건업 및 사회복지 서비스업(86~87),961.0,9763.0,718.0,11.0,8075.0,414.0,545.0
15851,34050Q,서산시,보건업 및 사회복지 서비스업(86~87),451.0,5381.0,305.0,7.0,4237.0,366.0,466.0
17855,34060Q,논산시,보건업 및 사회복지 서비스업(86~87),440.0,5776.0,252.0,10.0,4681.0,276.0,557.0
19859,34070Q,계룡시,보건업 및 사회복지 서비스업(86~87),138.0,1054.0,95.0,0.0,823.0,125.0,11.0
21863,34080Q,당진시,보건업 및 사회복지 서비스업(86~87),453.0,5640.0,312.0,1.0,4714.0,556.0,57.0
23867,34310Q,금산군,보건업 및 사회복지 서비스업(86~87),197.0,1692.0,107.0,1.0,1452.0,109.0,23.0
25871,34330Q,부여군,보건업 및 사회복지 서비스업(86~87),194.0,2268.0,103.0,8.0,1968.0,126.0,63.0
27875,34340Q,서천군,보건업 및 사회복지 서비스업(86~87),192.0,2699.0,78.0,3.0,1993.0,141.0,484.0
29879,34350Q,청양군,보건업 및 사회복지 서비스업(86~87),109.0,1081.0,39.0,3.0,815.0,116.0,108.0
31883,34360Q,홍성군,보건업 및 사회복지 서비스업(86~87),302.0,3956.0,161.0,3.0,3495.0,145.0,152.0
33887,34370Q,예산군,보건업 및 사회복지 서비스업(86~87),237.0,2694.0,102.0,0.0,2211.0,209.0,172.0
35891,34380Q,태안군,보건업 및 사회복지 서비스업(86~87),158.0,2072.0,87.0,6.0,1467.0,485.0,27.0
1823,34Q,충청남도,보건업 및 사회복지 서비스업(86~87),6408.0,76143.0,4311.0,94.0,62788.0,5085.0,3865.0
3827,35010Q,전주시,보건업 및 사회복지 서비스업(86~87),2206.0,30531.0,1681.0,35.0,25632.0,2600.0,583.0
5831,35011Q,완산구,보건업 및 사회복지 서비스업(86~87),1248.0,16582.0,935.0,20.0,13314.0,1860.0,453.0
7835,35012Q,덕진구,보건업 및 사회복지 서비스업(86~87),958.0,13949.0,746.0,15.0,12318.0,740.0,130.0
9839,35020Q,군산시,보건업 및 사회복지 서비스업(86~87),852.0,11113.0,551.0,11.0,8606.0,1172.0,773.0
11843,35030Q,익산시,보건업 및 사회복지 서비스업(86~87),950.0,12650.0,559.0,21.0,10363.0,1201.0,506.0
13847,35040Q,정읍시,보건업 및 사회복지 서비스업(86~87),417.0,4904.0,187.0,1.0,4255.0,384.0,77.0
15851,35050Q,남원시,보건업 및 사회복지 서비스업(86~87),318.0,3714.0,171.0,1.0,3173.0,261.0,108.0
17855,35060Q,김제시,보건업 및 사회복지 서비스업(86~87),306.0,3988.0,171.0,2.0,3102.0,444.0,269.0
19859,35310Q,완주군,보건업 및 사회복지 서비스업(86~87),300.0,3668.0,160.0,5.0,3296.0,190.0,17.0
21863,35320Q,진안군,보건업 및 사회복지 서비스업(86~87),97.0,936.0,33.0,1.0,774.0,117.0,11.0
23867,35330Q,무주군,보건업 및 사회복지 서비스업(86~87),91.0,903.0,45.0,2.0,681.0,173.0,2.0
25871,35340Q,장수군,보건업 및 사회복지 서비스업(86~87),81.0,689.0,29.0,2.0,621.0,26.0,11.0
27875,35350Q,임실군,보건업 및 사회복지 서비스업(86~87),121.0,1684.0,43.0,0.0,811.0,146.0,684.0
29879,35360Q,순창군,보건업 및 사회복지 서비스업(86~87),119.0,1211.0,45.0,3.0,1123.0,37.0,3.0
31883,35370Q,고창군,보건업 및 사회복지 서비스업(86~87),207.0,2407.0,107.0,4.0,1821.0,353.0,122.0
33887,35380Q,부안군,보건업 및 사회복지 서비스업(86~87),187.0,2110.0,83.0,2.0,1880.0,138.0,7.0
1823,35Q,전라북도,보건업 및 사회복지 서비스업(86~87),6252.0,80508.0,3865.0,90.0,66138.0,7242.0,3173.0
3827,36010Q,목포시,보건업 및 사회복지 서비스업(86~87),762.0,12000.0,571.0,15.0,10346.0,1026.0,42.0
5831,36020Q,여수시,보건업 및 사회복지 서비스업(86~87),753.0,10375.0,429.0,5.0,8943.0,729.0,269.0
7835,36030Q,순천시,보건업 및 사회복지 서비스업(86~87),830.0,12517.0,571.0,7.0,10140.0,1295.0,504.0
9839,36040Q,나주시,보건업 및 사회복지 서비스업(86~87),394.0,5150.0,226.0,14.0,4403.0,296.0,211.0
11843,36060Q,광양시,보건업 및 사회복지 서비스업(86~87),402.0,5425.0,313.0,6.0,3475.0,1540.0,91.0
13847,36310Q,담양군,보건업 및 사회복지 서비스업(86~87),158.0,2147.0,67.0,4.0,1810.0,162.0,104.0
15851,36320Q,곡성군,보건업 및 사회복지 서비스업(86~87),111.0,1285.0,45.0,3.0,1080.0,149.0,8.0
17855,36330Q,구례군,보건업 및 사회복지 서비스업(86~87),88.0,1247.0,31.0,2.0,1196.0,18.0,0.0
19859,36350Q,고흥군,보건업 및 사회복지 서비스업(86~87),208.0,2670.0,94.0,5.0,2316.0,223.0,32.0
21863,36360Q,보성군,보건업 및 사회복지 서비스업(86~87),134.0,1786.0,66.0,10.0,1388.0,193.0,129.0
23867,36370Q,화순군,보건업 및 사회복지 서비스업(86~87),235.0,4386.0,140.0,3.0,3779.0,409.0,55.0
25871,36380Q,장흥군,보건업 및 사회복지 서비스업(86~87),155.0,1617.0,78.0,2.0,1323.0,205.0,9.0
27875,36390Q,강진군,보건업 및 사회복지 서비스업(86~87),119.0,1380.0,41.0,2.0,1217.0,39.0,81.0
29879,36400Q,해남군,보건업 및 사회복지 서비스업(86~87),223.0,2839.0,86.0,7.0,2606.0,72.0,68.0
31883,36410Q,영암군,보건업 및 사회복지 서비스업(86~87),191.0,1979.0,90.0,3.0,1629.0,253.0,4.0
33887,36420Q,무안군,보건업 및 사회복지 서비스업(86~87),252.0,3058.0,150.0,2.0,2582.0,170.0,154.0
35891,36430Q,함평군,보건업 및 사회복지 서비스업(86~87),132.0,1304.0,41.0,1.0,1186.0,71.0,5.0
